from_State,from_Division,from_Latitude,from_Longitude,to_State,to_Division,to_Latitude,to_Longitude,distance_metres,time_minutes,trans_type
VIC,La Trobe,-37.971,145.424,VIC,Melbourne Airport,-37.669612,144.842524,76533,4542,car
VIC,Lalor,-37.796,144.614,VIC,Mallee,-35.719,142.178,391167,15652,car
VIC,Lalor,-37.796,144.614,VIC,Maribyrnong,-37.753,144.859,29591,1870,car
VIC,Lalor,-37.796,144.614,VIC,McEwen,-37.362,145.347,112042,5932,car
VIC,Lalor,-37.796,144.614,VIC,McMillan,-38.266,146.059,160917,7240,car
VIC,Lalor,-37.796,144.614,VIC,Melbourne,-37.8,144.963,39525,2577,car
VIC,Lalor,-37.796,144.614,VIC,Melbourne Ports,-37.856,144.976,39588,2488,car
VIC,Lalor,-37.796,144.614,VIC,Menzies,-37.763,145.191,67886,3822,car
VIC,Lalor,-37.796,144.614,VIC,Murray,-36.279,144.646,200299,8272,car
VIC,Lalor,-37.796,144.614,VIC,Scullin,-37.663,145.053,49670,2713,car
VIC,Lalor,-37.796,144.614,VIC,Wannon,-37.703,142.448,238114,9736,car
VIC,Lalor,-37.796,144.614,VIC,Wills,-37.729,144.943,36826,2147,car
VIC,Lalor,-37.796,144.614,VIC,Melbourne Airport,-37.669612,144.842524,37058,2123,car
VIC,Mallee,-35.719,142.178,VIC,Maribyrnong,-37.753,144.859,390602,15686,car
VIC,Mallee,-35.719,142.178,VIC,McEwen,-37.362,145.347,406598,17462,car
VIC,Mallee,-35.719,142.178,VIC,McMillan,-38.266,146.059,532619,21470,car
VIC,Mallee,-35.719,142.178,VIC,Melbourne,-37.8,144.963,402422,16336,car
VIC,Mallee,-35.719,142.178,VIC,Melbourne Ports,-37.856,144.976,411241,16718,car
VIC,Mallee,-35.719,142.178,VIC,Menzies,-37.763,145.191,427005,17474,car
VIC,Mallee,-35.719,142.178,VIC,Murray,-36.279,144.646,277702,11315,car
VIC,Mallee,-35.719,142.178,VIC,Scullin,-37.663,145.053,408789,16365,car
VIC,Mallee,-35.719,142.178,VIC,Wannon,-37.703,142.448,286610,11974,car
VIC,Mallee,-35.719,142.178,VIC,Wills,-37.729,144.943,395779,15786,car
VIC,Mallee,-35.719,142.178,VIC,Melbourne Airport,-37.669612,144.842524,387528,15753,car
VIC,Maribyrnong,-37.753,144.859,VIC,McEwen,-37.362,145.347,88426,4778,car
VIC,Maribyrnong,-37.753,144.859,VIC,McMillan,-38.266,146.059,147769,6589,car
VIC,Maribyrnong,-37.753,144.859,VIC,Melbourne,-37.8,144.963,17572,1454,car
VIC,Maribyrnong,-37.753,144.859,VIC,Melbourne Ports,-37.856,144.976,26391,1836,car
VIC,Maribyrnong,-37.753,144.859,VIC,Menzies,-37.763,145.191,44270,2667,car
VIC,Maribyrnong,-37.753,144.859,VIC,Murray,-36.279,144.646,194516,8033,car
VIC,Maribyrnong,-37.753,144.859,VIC,Scullin,-37.663,145.053,26054,1559,car
VIC,Maribyrnong,-37.753,144.859,VIC,Wannon,-37.703,142.448,258994,10599,car
VIC,Maribyrnong,-37.753,144.859,VIC,Wills,-37.729,144.943,10929,904,car
VIC,Maribyrnong,-37.753,144.859,VIC,Melbourne Airport,-37.669612,144.842524,13442,968,car
VIC,McEwen,-37.362,145.347,VIC,McMillan,-38.266,146.059,164728,8237,car
VIC,McEwen,-37.362,145.347,VIC,Melbourne,-37.8,144.963,93458,5204,car
VIC,McEwen,-37.362,145.347,VIC,Melbourne Ports,-37.856,144.976,115325,5636,car
VIC,McEwen,-37.362,145.347,VIC,Menzies,-37.763,145.191,70300,3739,car
VIC,McEwen,-37.362,145.347,VIC,Murray,-36.279,144.646,178401,7591,car
VIC,McEwen,-37.362,145.347,VIC,Scullin,-37.663,145.053,64331,3580,car
VIC,McEwen,-37.362,145.347,VIC,Wannon,-37.703,142.448,352475,14651,car
VIC,McEwen,-37.362,145.347,VIC,Wills,-37.729,144.943,90427,4498,car
VIC,McEwen,-37.362,145.347,VIC,Melbourne Airport,-37.669612,144.842524,87961,4580,car
VIC,McMillan,-38.266,146.059,VIC,Melbourne,-37.8,144.963,128164,5958,car
VIC,McMillan,-38.266,146.059,VIC,Melbourne Ports,-37.856,144.976,130439,5898,car
VIC,McMillan,-38.266,146.059,VIC,Menzies,-37.763,145.191,122906,5326,car
VIC,McMillan,-38.266,146.059,VIC,Murray,-36.279,144.646,337747,13837,car
VIC,McMillan,-38.266,146.059,VIC,Scullin,-37.663,145.053,144590,6874,car
VIC,McMillan,-38.266,146.059,VIC,Wannon,-37.703,142.448,390882,15993,car
VIC,McMillan,-38.266,146.059,VIC,Wills,-37.729,144.943,141152,6237,car
VIC,McMillan,-38.266,146.059,VIC,Melbourne Airport,-37.669612,144.842524,152391,6649,car
VIC,Melbourne,-37.8,144.963,VIC,Melbourne Ports,-37.856,144.976,8405,1388,car
VIC,Melbourne,-37.8,144.963,VIC,Menzies,-37.763,145.191,26605,1707,car
VIC,Melbourne,-37.8,144.963,VIC,Murray,-36.279,144.646,206935,8769,car
VIC,Melbourne,-37.8,144.963,VIC,Scullin,-37.663,145.053,34390,2194,car
VIC,Melbourne,-37.8,144.963,VIC,Wannon,-37.703,142.448,269991,11331,car
VIC,Melbourne,-37.8,144.963,VIC,Wills,-37.729,144.943,10340,1169,car
VIC,Melbourne,-37.8,144.963,VIC,Melbourne Airport,-37.669612,144.842524,21579,1581,car
VIC,Melbourne Ports,-37.856,144.976,VIC,Menzies,-37.763,145.191,31386,2358,car
VIC,Melbourne Ports,-37.856,144.976,VIC,Murray,-36.279,144.646,215511,9077,car
VIC,Melbourne Ports,-37.856,144.976,VIC,Scullin,-37.663,145.053,42965,2503,car
VIC,Melbourne Ports,-37.856,144.976,VIC,Wannon,-37.703,142.448,268641,11235,car
VIC,Melbourne Ports,-37.856,144.976,VIC,Wills,-37.729,144.943,18916,1478,car
VIC,Melbourne Ports,-37.856,144.976,VIC,Melbourne Airport,-37.669612,144.842524,30155,1889,car
VIC,Menzies,-37.763,145.191,VIC,Murray,-36.279,144.646,205694,9314,car
VIC,Menzies,-37.763,145.191,VIC,Scullin,-37.663,145.053,23859,2045,car
VIC,Menzies,-37.763,145.191,VIC,Wannon,-37.703,142.448,297701,12756,car
VIC,Menzies,-37.763,145.191,VIC,Wills,-37.729,144.943,24216,2453,car
VIC,Menzies,-37.763,145.191,VIC,Melbourne Airport,-37.669612,144.842524,42284,2659,car
VIC,Murray,-36.279,144.646,VIC,Scullin,-37.663,145.053,180641,8002,car
VIC,Murray,-36.279,144.646,VIC,Wannon,-37.703,142.448,296518,12496,car
VIC,Murray,-36.279,144.646,VIC,Wills,-37.729,144.943,199540,8140,car
VIC,Murray,-36.279,144.646,VIC,Melbourne Airport,-37.669612,144.842524,177782,7945,car
VIC,Scullin,-37.663,145.053,VIC,Wannon,-37.703,142.448,279268,11514,car
VIC,Scullin,-37.663,145.053,VIC,Wills,-37.729,144.943,17220,1361,car
VIC,Scullin,-37.663,145.053,VIC,Melbourne Airport,-37.669612,144.842524,23851,1417,car
VIC,Wannon,-37.703,142.448,VIC,Wills,-37.729,144.943,266508,11029,car
VIC,Wannon,-37.703,142.448,VIC,Melbourne Airport,-37.669612,144.842524,266741,11005,car
VIC,Wills,-37.729,144.943,VIC,Melbourne Airport,-37.669612,144.842524,14402,1001,car
WA,Brand,-32.322,115.798,WA,Burt,-32.10833,115.96889,37076,1978,car
WA,Brand,-32.322,115.798,WA,Canning,-32.634,116.113,63600,3499,car
WA,Brand,-32.322,115.798,WA,Cowan,-31.782,115.846,74257,3382,car
WA,Brand,-32.322,115.798,WA,Curtin,-31.957,115.796,50743,2555,car
WA,Brand,-32.322,115.798,WA,Forrest,-33.7,115.706,178664,7457,car
WA,Brand,-32.322,115.798,WA,Fremantle,-32.103,115.79,30565,1869,car
WA,Brand,-32.322,115.798,WA,Hasluck,-31.997,116.008,52126,2430,car
WA,Brand,-32.322,115.798,WA,Moore,-31.739,115.758,75640,3234,car
WA,Brand,-32.322,115.798,WA,Pearce,-31.655,116.299,106241,4976,car
WA,Brand,-32.322,115.798,WA,Perth,-31.91,115.905,54838,2771,car
WA,Brand,-32.322,115.798,WA,Stirling,-31.877,115.818,57328,2687,car
WA,Brand,-32.322,115.798,WA,Swan,-31.986,115.921,45863,2437,car
WA,Brand,-32.322,115.798,WA,Tangney,-32.053,115.869,35303,1770,car
WA,Brand,-32.322,115.798,WA,Perth Airport,-31.938168,115.965404,56263,2537,car
WA,Burt,-32.10833,115.96889,WA,Canning,-32.634,116.113,76724,4024,car
WA,Burt,-32.10833,115.96889,WA,Cowan,-31.782,115.846,49132,2802,car
WA,Burt,-32.10833,115.96889,WA,Curtin,-31.957,115.796,38826,2276,car
WA,Burt,-32.10833,115.96889,WA,Forrest,-33.7,115.706,211172,8774,car
WA,Burt,-32.10833,115.96889,WA,Fremantle,-32.103,115.79,22768,1610,car
WA,Burt,-32.10833,115.96889,WA,Hasluck,-31.997,116.008,19281,1273,car
WA,Burt,-32.10833,115.96889,WA,Moore,-31.739,115.758,63723,2955,car
WA,Burt,-32.10833,115.96889,WA,Pearce,-31.655,116.299,75266,3949,car
WA,Burt,-32.10833,115.96889,WA,Perth,-31.91,115.905,31556,1777,car
WA,Burt,-32.10833,115.96889,WA,Stirling,-31.877,115.818,45411,2408,car
WA,Burt,-32.10833,115.96889,WA,Swan,-31.986,115.921,21339,1492,car
WA,Burt,-32.10833,115.96889,WA,Tangney,-32.053,115.869,14584,1168,car
WA,Burt,-32.10833,115.96889,WA,Perth Airport,-31.938168,115.965404,25289,1509,car
WA,Canning,-32.634,116.113,WA,Cowan,-31.782,115.846,132482,6165,car
WA,Canning,-32.634,116.113,WA,Curtin,-31.957,115.796,108968,5339,car
WA,Canning,-32.634,116.113,WA,Forrest,-33.7,115.706,170411,8288,car
WA,Canning,-32.634,116.113,WA,Fremantle,-32.103,115.79,91835,4648,car
WA,Canning,-32.634,116.113,WA,Hasluck,-31.997,116.008,86387,4756,car
WA,Canning,-32.634,116.113,WA,Moore,-31.739,115.758,133865,6017,car
WA,Canning,-32.634,116.113,WA,Pearce,-31.655,116.299,144408,7594,car
WA,Canning,-32.634,116.113,WA,Perth,-31.91,115.905,100722,5391,car
WA,Canning,-32.634,116.113,WA,Stirling,-31.877,115.818,115554,5470,car
WA,Canning,-32.634,116.113,WA,Swan,-31.986,115.921,92074,5153,car
WA,Canning,-32.634,116.113,WA,Tangney,-32.053,115.869,93528,4553,car
WA,Canning,-32.634,116.113,WA,Perth Airport,-31.938168,115.965404,94454,5123,car
WA,Cowan,-31.782,115.846,WA,Curtin,-31.957,115.796,34036,1993,car
WA,Cowan,-31.782,115.846,WA,Forrest,-33.7,115.706,247103,10106,car
WA,Cowan,-31.782,115.846,WA,Fremantle,-32.103,115.79,52612,2690,car
WA,Cowan,-31.782,115.846,WA,Hasluck,-31.997,116.008,35040,1996,car
WA,Cowan,-31.782,115.846,WA,Moore,-31.739,115.758,16124,977,car
WA,Cowan,-31.782,115.846,WA,Pearce,-31.655,116.299,67011,3672,car
WA,Cowan,-31.782,115.846,WA,Perth,-31.91,115.905,19322,1538,car
WA,Cowan,-31.782,115.846,WA,Stirling,-31.877,115.818,14627,1180,car
WA,Cowan,-31.782,115.846,WA,Swan,-31.986,115.921,32942,1973,car
WA,Cowan,-31.782,115.846,WA,Tangney,-32.053,115.869,42048,2086,car
WA,Cowan,-31.782,115.846,WA,Perth Airport,-31.938168,115.965404,26961,1688,car
WA,Curtin,-31.957,115.796,WA,Forrest,-33.7,115.706,223946,9402,car
WA,Curtin,-31.957,115.796,WA,Fremantle,-32.103,115.79,23328,1955,car
WA,Curtin,-31.957,115.796,WA,Hasluck,-31.997,116.008,26884,1858,car
WA,Curtin,-31.957,115.796,WA,Moore,-31.739,115.758,35021,1831,car
WA,Curtin,-31.957,115.796,WA,Pearce,-31.655,116.299,73185,4361,car
WA,Curtin,-31.957,115.796,WA,Perth,-31.91,115.905,15198,1444,car
WA,Curtin,-31.957,115.796,WA,Stirling,-31.877,115.818,11631,1203,car
WA,Curtin,-31.957,115.796,WA,Swan,-31.986,115.921,16290,1341,car
WA,Curtin,-31.957,115.796,WA,Tangney,-32.053,115.869,18892,1381,car
WA,Curtin,-31.957,115.796,WA,Perth Airport,-31.938168,115.965404,20005,1670,car
WA,Durack,-22.777,121.428,WA,Perth Airport,-31.938168,115.965404,1318000,7800,plane
WA,Durack,-22.777,121.428,WA,Perth Airport,-31.938168,115.965404,1620000,61920,car
WA,Forrest,-33.7,115.706,WA,Fremantle,-32.103,115.79,206546,8709,car
WA,Forrest,-33.7,115.706,WA,Hasluck,-31.997,116.008,225063,9275,car
WA,Forrest,-33.7,115.706,WA,Moore,-31.739,115.758,248577,10079,car
WA,Forrest,-33.7,115.706,WA,Pearce,-31.655,116.299,279178,11821,car
WA,Forrest,-33.7,115.706,WA,Perth,-31.91,115.905,227775,9616,car
WA,Forrest,-33.7,115.706,WA,Stirling,-31.877,115.818,230265,9532,car
WA,Forrest,-33.7,115.706,WA,Swan,-31.986,115.921,218799,9282,car
WA,Forrest,-33.7,115.706,WA,Tangney,-32.053,115.869,208240,8615,car
WA,Forrest,-33.7,115.706,WA,Perth Airport,-31.938168,115.965404,229200,9381,car
WA,Fremantle,-32.103,115.79,WA,Hasluck,-31.997,116.008,34044,1960,car
WA,Fremantle,-32.103,115.79,WA,Moore,-31.739,115.758,54460,2617,car
WA,Fremantle,-32.103,115.79,WA,Pearce,-31.655,116.299,88158,4506,car
WA,Fremantle,-32.103,115.79,WA,Perth,-31.91,115.905,33659,2154,car
WA,Fremantle,-32.103,115.79,WA,Stirling,-31.877,115.818,36149,2070,car
WA,Fremantle,-32.103,115.79,WA,Swan,-31.986,115.921,24683,1820,car
WA,Fremantle,-32.103,115.79,WA,Tangney,-32.053,115.869,13726,1176,car
WA,Fremantle,-32.103,115.79,WA,Perth Airport,-31.938168,115.965404,38181,2067,car
WA,Hasluck,-31.997,116.008,WA,Moore,-31.739,115.758,49148,2329,car
WA,Hasluck,-31.997,116.008,WA,Pearce,-31.655,116.299,60194,3182,car
WA,Hasluck,-31.997,116.008,WA,Perth,-31.91,115.905,17551,998,car
WA,Hasluck,-31.997,116.008,WA,Stirling,-31.877,115.818,31045,1678,car
WA,Hasluck,-31.997,116.008,WA,Swan,-31.986,115.921,11350,822,car
WA,Hasluck,-31.997,116.008,WA,Tangney,-32.053,115.869,21033,1227,car
WA,Hasluck,-31.997,116.008,WA,Perth Airport,-31.938168,115.965404,11283,730,car
WA,Moore,-31.739,115.758,WA,Pearce,-31.655,116.299,79885,4071,car
WA,Moore,-31.739,115.758,WA,Perth,-31.91,115.905,29793,1699,car
WA,Moore,-31.739,115.758,WA,Stirling,-31.877,115.818,20409,1069,car
WA,Moore,-31.739,115.758,WA,Swan,-31.986,115.921,36783,1788,car
WA,Moore,-31.739,115.758,WA,Tangney,-32.053,115.869,40328,1865,car
WA,Moore,-31.739,115.758,WA,Perth Airport,-31.938168,115.965404,37225,1884,car
WA,O'Connor,-29.62,123.668,WA,Perth Airport,-31.938168,115.965404,700000,26100,car
WA,O'Connor,-29.62,123.668,WA,Perth Airport,-31.938168,115.965404,580000,5700,plane
WA,Pearce,-31.655,116.299,WA,Perth,-31.91,115.905,59116,3260,car
WA,Pearce,-31.655,116.299,WA,Stirling,-31.877,115.818,65759,3565,car
WA,Pearce,-31.655,116.299,WA,Swan,-31.986,115.921,66316,3441,car
WA,Pearce,-31.655,116.299,WA,Tangney,-32.053,115.869,75891,3730,car
WA,Pearce,-31.655,116.299,WA,Perth Airport,-31.938168,115.965404,58119,3096,car
WA,Perth,-31.91,115.905,WA,Stirling,-31.877,115.818,10969,1065,car
WA,Perth,-31.91,115.905,WA,Swan,-31.986,115.921,14115,952,car
WA,Perth,-31.91,115.905,WA,Tangney,-32.053,115.869,22853,1465,car
WA,Perth,-31.91,115.905,WA,Perth Airport,-31.938168,115.965404,8134,667,car
WA,Stirling,-31.877,115.818,WA,Swan,-31.986,115.921,20289,1304,car
WA,Stirling,-31.877,115.818,WA,Tangney,-32.053,115.869,23834,1380,car
WA,Stirling,-31.877,115.818,WA,Perth Airport,-31.938168,115.965404,23277,1434,car
WA,Swan,-31.986,115.921,WA,Tangney,-32.053,115.869,11337,879,car
WA,Swan,-31.986,115.921,WA,Perth Airport,-31.938168,115.965404,8879,662,car
WA,Tangney,-32.053,115.869,WA,Perth Airport,-31.938168,115.965404,17747,1205,car
